Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-ms-bundle-hla-separate.json	7059	2	0	74	0	0	0	0	0	114	0	0	0	0	0	0	0	3	0	0	438	1165	0	0	0	30	1	2
fsh-generated/resources/StructureDefinition-ms-bundle.json	11618	2	0	0	0	0	0	0	0	44	0	0	1	0	0	0	0	2	0	0	304	602	0	0	0	19	0	2
fsh-generated/resources/StructureDefinition-ms-cmvgroup-observation.json	3170	2	0	16	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	60	5702	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ms-form117-observation.json	3451	2	0	9	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	68	173	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ms-height-observation.json	1794	1	0	11	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	72	244	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ms-preferred-product-observation.json	3020	2	0	11	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	63	167	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ms-rhstatus-observation.json	3114	2	0	10	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	61	2835	0	0	0	5	1	0
fsh-generated/resources/StructureDefinition-ms-transplant-timeline-observation.json	3029	1	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	59	160	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ms-weight-observation.json	1794	2	0	13	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	69	253	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-msdiagnosis.json	4069	2	0	8	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	58	3878	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-mspatient.json	3597	2	0	11	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	76	240	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-msspecimen.json	1922	1	0	7	0	0	0	0	0	17	0	0	1	0	0	0	0	1	0	0	45	129	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-nmdp-practitioner-role.json	2174	2	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	40	111	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-nmdp-practitioner.json	1933	1	0	10	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	50	110	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-number-of-remissions.json	1331	2	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	47	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-transplantcenter.json	1627	2	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	39	102	0	0	0	2	0	1
fsh-generated/resources/ValueSet-hla-geneid-valueset.json	404	1	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	8	268	0	0	0	0	0	0
fsh-generated/resources/ValueSet-icd10-gvhd-codes.json	534	2	0	0	0	0	0	0	0	5272	0	0	0	0	0	0	0	0	0	0	7	2212	0	0	0	1	0	0
fsh-generated/resources/ValueSet-loinc-abo-codes.json	1210	2	0	0	0	0	0	0	0	1811	0	0	0	0	0	0	0	0	0	0	8	2329	0	0	0	0	0	0
fsh-generated/resources/ValueSet-loinc-abo-rh-codes.json	1570	1	0	0	0	0	0	0	0	2553	0	0	0	0	0	0	0	0	0	0	7	2501	0	0	0	0	0	0
fsh-generated/resources/ValueSet-loinc-cmv-codes.json	1248	3	0	0	0	0	0	0	0	4763	0	0	0	0	0	0	0	0	0	0	8	3447	0	0	0	0	0	0
fsh-generated/resources/ValueSet-loinc-posneg-codes.json	1029	1	0	0	0	0	0	0	1	2837	0	0	0	0	0	0	0	0	0	0	11	2776	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ms-form117-codes.json	432	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	23	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-GenderIdentity-codes.json	465	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	34	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-abo-codes.json	417	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	40	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-abo-rh-codes.json	430	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	45	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-cmv-codes.json	396	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	9	40	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-disease-codes.json	414	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	314	0	0	0	1	0	0
fsh-generated/resources/ValueSet-nmdp-diseasestage-codes.json	445	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	44	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-ethnicity-codes.json	4962	1	0	0	0	0	0	0	1	26074	0	0	0	0	0	0	0	0	0	0	12	16567	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-language-codes.json	476	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	373	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-practitioner-role-vs.json	469	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	28	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-preferred-product-codes.json	472	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	42	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-race-codes.json	121055	5	0	0	0	0	0	0	5	145	0	0	0	0	0	0	0	0	0	0	104	11062	0	0	0	12	0	0
fsh-generated/resources/ValueSet-nmdp-rh-status-codes.json	434	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	25	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-transplant-timeline-codes.json	484	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	41	0	0	0	0	0	0
